,Unnamed: 0,sms,happy,joke,astonished,angry,bored,heart,filter,tokens
5932,18334,Ah ouais faudrait pas que ca t'arrive écoute il a pas été la pour te fournir des explications alors que ca allait pas alors que toi t'as tj été la pour lui avec sa mere et tout .. Il merite oas que tu toccupes de lui; prends soin de toi dabord. Tu verra c la clé du bonheur,False,False,False,True,False,False,True,"['Ah', 'ouais', 'faudrait', 'pas', 'que', 'ca', ""t'"", 'arrive', 'écoute', 'il', 'a', 'pas', 'été', 'la', 'pour', 'te', 'fournir', 'des', 'explications', 'alors', 'que', 'ca', 'allait', 'pas', 'alors', 'que', 'toi', ""t'"", 'as', 'tj', 'été', 'la', 'pour', 'lui', 'avec', 'sa', 'mere', 'et', 'tout', '..', 'Il', 'merite', 'oas', 'que', 'tu', 'toccupes', 'de', 'lui', ';', 'prends', 'soin', 'de', 'toi', 'dabord', '.', 'Tu', 'verra', 'c', 'la', 'clé', 'du', 'bonheur']"
5933,18337,Première partie passée : ils ont commencé en avence. Donc je pense qu'a 23h c'est fini. Bisoussss mon amour je t'aime,False,False,False,False,False,True,True,"['Première', 'partie', 'passée', ':', 'ils', 'ont', 'commencé', 'en', 'avence', '.', 'Donc', 'je', 'pense', ""qu'"", 'a', '23', 'h', ""c'"", 'est', 'fini', '.', 'Bisoussss', 'mon', 'amour', 'je', ""t'"", 'aime']"
5934,18338,Normalement non,False,False,False,True,False,False,True,"['Normalement', 'non']"
5935,18343,C'était notre dernière séance de rugby,False,False,False,True,False,False,True,"[""C'"", 'était', 'notre', 'dernière', 'séance', 'de', 'rugby']"
5937,18348,,False,False,False,True,False,False,True,['nan']
5938,18350,Mdr jenvoi des sms,True,False,False,False,False,False,True,"['Mdr', 'jenvoi', 'des', 'sms']"
5939,18352,<ETR> Lol je t aime kocham cie,False,False,False,False,False,True,True,"['<', 'ETR', '>', 'Lol', 'je', 't', 'aime', 'kocham', 'cie']"
5940,18353,Ptin ma mère prend sa journée jeudi elle veux qu'on ail au marché dalkirch ! :@ Tu avait pensé quand toi cette semaine ?,False,False,False,False,True,False,True,"['Ptin', 'ma', 'mère', 'prend', 'sa', 'journée', 'jeudi', 'elle', 'veux', ""qu'"", 'on', 'ail', 'au', 'marché', 'dalkirch', '!', ':@', 'Tu', 'avait', 'pensé', 'quand', 'toi', 'cette', 'semaine', '?']"
5941,18355,aye coupe de cheuveux effectué ... Je regarde des sous pull pour [_forename_] et je regarderai des bas pour assortir mon cadeau de vaison le probeleme étant que je n'ai pas les cb ... Alors chéquier et je rembourserai en rentrant hi !!!,False,True,False,False,False,False,True,"['aye', 'coupe', 'de', 'cheuveux', 'effectué', '...', 'Je', 'regarde', 'des', 'sous', 'pull', 'pour', '[', '_forename_', ']', 'et', 'je', 'regarderai', 'des', 'bas', 'pour', 'assortir', 'mon', 'cadeau', 'de', 'vaison', 'le', 'probeleme', 'étant', 'que', 'je', ""n'"", 'ai', 'pas', 'les', 'cb', '...', 'Alors', 'chéquier', 'et', 'je', 'rembourserai', 'en', 'rentrant', 'hi', '!!!']"
5942,18359,"moui, je me rappelle vaguement quand même",False,True,False,False,False,False,True,"['moui', ',', 'je', 'me', 'rappelle', 'vaguement', 'quand', 'même']"
5943,18360,Enfaite je me suis gourre je serai en terminal L. Dsl,False,False,False,True,False,False,True,"['Enfaite', 'je', 'me', 'suis', 'gourre', 'je', 'serai', 'en', 'terminal', 'L', '.', 'Dsl']"
5945,18363,Carrément. Ok bah c'est bien,False,False,False,False,False,True,True,"['Carrément', '.', 'Ok', 'bah', ""c'"", 'est', 'bien']"
5946,18365,Dis. . Aha bah teste alors ! T'as interett. Pourquoi?,False,False,False,False,False,True,True,"['Dis', '.', '.', 'Aha', 'bah', 'teste', 'alors', '!', ""T'"", 'as', 'interett', '.', 'Pourquoi', '?']"
5948,18373,Lol. Tu vas pas me croire mais je me couche que maintenat enfin bref. Bonne fin de nuit ou bonne matiné faut voir.,False,True,False,False,False,False,True,"['Lol', '.', 'Tu', 'vas', 'pas', 'me', 'croire', 'mais', 'je', 'me', 'couche', 'que', 'maintenat', 'enfin', 'bref', '.', 'Bonne', 'fin', 'de', 'nuit', 'ou', 'bonne', 'matiné', 'faut', 'voir', '.']"
5949,18375,Coucou [_forename_] passe une bonne journée bisous rebisous rerebisous rererebisous beaucoup de,False,False,False,False,False,True,True,"['Coucou', '[', '_forename_', ']', 'passe', 'une', 'bonne', 'journée', 'bisous', 'rebisous', 'rerebisous', 'rererebisous', 'beaucoup', 'de']"
5950,18376,"Bonjour [_forename_] , je confirme mes nages de samedi je garde les meme!! Bonne journee et a ce soir!!",True,False,False,False,False,False,True,"['Bonjour', '[', '_forename_', ']', ',', 'je', 'confirme', 'mes', 'nages', 'de', 'samedi', 'je', 'garde', 'les', 'meme', '!!', 'Bonne', 'journee', 'et', 'a', 'ce', 'soir', '!!']"
5951,18377,Ok j'attend des explication,False,True,False,False,False,False,True,"['Ok', ""j'"", 'attend', 'des', 'explication']"
5952,18380,Moi aussi j'ai une grande semaine. Je viens à loritz ce vendredi. gros bisous bonne nuit,False,False,False,False,False,True,True,"['Moi', 'aussi', ""j'"", 'ai', 'une', 'grande', 'semaine', '.', 'Je', 'viens', 'à', 'loritz', 'ce', 'vendredi', '.', 'gros', 'bisous', 'bonne', 'nuit']"
5953,18384,"T-es mon frère, voyons",True,False,False,False,False,False,True,"['T', '-', 'es', 'mon', 'frère', ',', 'voyons']"
5954,18391,Mdr,False,True,False,False,False,False,True,['Mdr']
5955,18392,Ouais bah va te faire cuire un oeuf si t'es pas content,False,True,False,False,False,False,True,"['Ouais', 'bah', 'va', 'te', 'faire', 'cuire', 'un', 'oeuf', 'si', ""t'"", 'es', 'pas', 'content']"
5956,18393,,False,False,False,False,False,True,True,['nan']
5957,18399,"Hé hé, t'es un bon p'tit loulou !",True,False,False,False,False,False,True,"['Hé', 'hé', ',', ""t'"", 'es', 'un', 'bon', ""p'"", 'tit', 'loulou', '!']"
5958,18404,J'arrive dans 2min,False,True,False,False,False,False,True,"[""J'"", 'arrive', 'dans', '2', 'min']"
5959,18405,A ok,False,True,False,False,False,False,True,"['A', 'ok']"
5960,18407,rac ! dsl jetais a scoot,False,True,False,False,False,False,True,"['rac', '!', 'dsl', 'jetais', 'a', 'scoot']"
5961,18410,"Dsl de te rep 2h après mais c'est un peu galere il faut manger et tt ca j'ai mangé 3 spaghetti et je suis partie je sais pas ce. (Pas le temps) et en plus je sais pas ce que j'ai mais j'ai ultra mal au ventre, tu sais hier ou avant hier j'avais déjà mal bah la c'est puissance 10, je sais pas pourquoi",False,False,False,True,False,False,True,"['Dsl', 'de', 'te', 'rep', '2', 'h', 'après', 'mais', ""c'"", 'est', 'un', 'peu', 'galere', 'il', 'faut', 'manger', 'et', 'tt', 'ca', ""j'"", 'ai', 'mangé', '3', 'spaghetti', 'et', 'je', 'suis', 'partie', 'je', 'sais', 'pas', 'ce', '.', '(', 'Pas', 'le', 'temps', ')', 'et', 'en', 'plus', 'je', 'sais', 'pas', 'ce', 'que', ""j'"", 'ai', 'mais', ""j'"", 'ai', 'ultra', 'mal', 'au', 'ventre', ',', 'tu', 'sais', 'hier', 'ou', 'avant', 'hier', ""j'"", 'avais', 'déjà', 'mal', 'bah', 'la', ""c'"", 'est', 'puissance', '10,', 'je', 'sais', 'pas', 'pourquoi']"
5962,18411,allons en coeur,False,True,False,False,False,False,True,"['allons', 'en', 'coeur']"
5963,18414,Petard t'es 3 plombe à l'avance !! C'était juste pour te tenir compagnie j'me disai que tu devais t'ennuyer toute seule,True,False,False,False,False,False,True,"['Petard', ""t'"", 'es', '3', 'plombe', 'à', ""l'"", 'avance', '!!', ""C'"", 'était', 'juste', 'pour', 'te', 'tenir', 'compagnie', ""j'"", 'me', 'disai', 'que', 'tu', 'devais', ""t'"", 'ennuyer', 'toute', 'seule']"
5965,18419,Peux tu me rechercher 10 expressions en anglais avec le mot money pour demain stp Et une biographie sur cheguewera merci beaucoup Je t aime,False,False,False,False,False,True,True,"['Peux', 'tu', 'me', 'rechercher', '10', 'expressions', 'en', 'anglais', 'avec', 'le', 'mot', 'money', 'pour', 'demain', 'stp', 'Et', 'une', 'biographie', 'sur', 'cheguewera', 'merci', 'beaucoup', 'Je', 't', 'aime']"
5966,18420,Oui voilà lol bisous,True,False,False,False,False,False,True,"['Oui', 'voilà', 'lol', 'bisous']"
5968,18424,ça a pas marché faut faire importer le courrier et les contacts ? Il dit qu'il n'a pas réussi à identifier le serveur POP,False,False,False,True,False,False,True,"['ça', 'a', 'pas', 'marché', 'faut', 'faire', 'importer', 'le', 'courrier', 'et', 'les', 'contacts', '?', 'Il', 'dit', ""qu'"", 'il', ""n'"", 'a', 'pas', 'réussi', 'à', 'identifier', 'le', 'serveur', 'POP']"
5969,18427,Lol!,False,True,False,False,False,False,True,"['Lol', '!']"
5970,18432,Bah j'ai fait un test mais j'pas reçu,False,False,False,True,False,False,True,"['Bah', ""j'"", 'ai', 'fait', 'un', 'test', 'mais', ""j'"", 'pas', 'reçu']"
5971,18434,"J'ai rien dit, ça marche pas les mails",False,False,False,False,True,False,True,"[""J'"", 'ai', 'rien', 'dit', ',', 'ça', 'marche', 'pas', 'les', 'mails']"
5972,18436,"J'suis dégoutée qu't'es pas répondu encore, moi qui croyait trop te faire raler mdrr",False,False,False,True,False,False,True,"[""J'"", 'suis', 'dégoutée', ""qu'"", ""t'"", 'es', 'pas', 'répondu', 'encore', ',', 'moi', 'qui', 'croyait', 'trop', 'te', 'faire', 'raler', 'mdrr']"
5973,18441,Bisous,False,False,False,False,False,True,True,['Bisous']
5974,18444,Aha t'inquiète,False,False,False,False,False,True,True,"['Aha', ""t'"", 'inquiète']"
5975,18445,Quoi mouais aha.,False,False,False,False,False,True,True,"['Quoi', 'mouais', 'aha', '.']"
5976,18446,Non non j'en ai pas du tout. Ouais,False,True,False,False,False,False,True,"['Non', 'non', ""j'"", 'en', 'ai', 'pas', 'du', 'tout', '.', 'Ouais']"
5977,18448,Bah ouais quand tu sors. Ha haaa. Tu verras (peut etre) bien !,False,True,False,False,False,False,True,"['Bah', 'ouais', 'quand', 'tu', 'sors', '.', 'Ha', 'haaa', '.', 'Tu', 'verras', '(', 'peut', 'etre', ')', 'bien', '!']"
5978,18449,J'ai le seummmmmmmm. Passe ton code toii. Yep . Bon chut aha. Surement,True,False,False,False,False,False,True,"[""J'"", 'ai', 'le', 'seummmmmmmm', '.', 'Passe', 'ton', 'code', 'toii', '.', 'Yep', '.', 'Bon', 'chut', 'aha', '.', 'Surement']"
5979,18450,Lol non mais jetais au lit mais jarrivais pas a dormir et quand je tai envoyé ce sms enfait jme suis rendu compte quil y avait une pierre dans mon lit mdr une farce de ma soeur,False,False,False,False,True,False,True,"['Lol', 'non', 'mais', 'jetais', 'au', 'lit', 'mais', 'jarrivais', 'pas', 'a', 'dormir', 'et', 'quand', 'je', 'tai', 'envoyé', 'ce', 'sms', 'enfait', 'jme', 'suis', 'rendu', 'compte', 'quil', 'y', 'avait', 'une', 'pierre', 'dans', 'mon', 'lit', 'mdr', 'une', 'farce', 'de', 'ma', 'soeur']"
5981,18452,Mais euh. J'ai trop le seummm. J'ai badé quand j'ai réalisé. Aha . C'est ce qu'on verra. Mais non mais non. Alors le sport,False,False,False,False,False,True,True,"['Mais', 'euh', '.', ""J'"", 'ai', 'trop', 'le', 'seummm', '.', ""J'"", 'ai', 'badé', 'quand', ""j'"", 'ai', 'réalisé', '.', 'Aha', '.', ""C'"", 'est', 'ce', ""qu'"", 'on', 'verra', '.', 'Mais', 'non', 'mais', 'non', '.', 'Alors', 'le', 'sport']"
5982,18455,Ben les policiers genre ncis les experts etc ont trouvés des empreintes. Mes voisins aussi ont été cambriolé. Résidence étudiante dc le w-e tout l'monde rentre chez ses parents. C'est vraiment des....,False,False,False,False,True,False,True,"['Ben', 'les', 'policiers', 'genre', 'ncis', 'les', 'experts', 'etc', 'ont', 'trouvés', 'des', 'empreintes', '.', 'Mes', 'voisins', 'aussi', 'ont', 'été', 'cambriolé', '.', 'Résidence', 'étudiante', 'dc', 'le', 'w', '-', 'e', 'tout', ""l'"", 'monde', 'rentre', 'chez', 'ses', 'parents', '.', ""C'"", 'est', 'vraiment', 'des', '....']"
5983,18462,"Non mais apporte la colle, il y a déjà une chaussures qui a envie de prendre le large",False,False,False,True,False,False,True,"['Non', 'mais', 'apporte', 'la', 'colle', ',', 'il', 'y', 'a', 'déjà', 'une', 'chaussures', 'qui', 'a', 'envie', 'de', 'prendre', 'le', 'large']"
5984,18465,Non... M'enfout,True,False,False,False,False,False,True,"['Non', '...', ""M'"", 'enfout']"
5985,18467,Noël c'est mieux quand même,False,True,False,False,False,False,True,"['Noël', ""c'"", 'est', 'mieux', 'quand', 'même']"
5986,18468,"Hello ! Je te souhaite un très joyeux anniversaire ! J'espère que tu as eu une belle journée avec des gens sympas. Je ne sais toujours pas pour samedi, la Fac doit s'imaginer que je n'ai pas de vie personnelle . Il y a de fortes chances pour que je ne sois pas dispo mais je te tiendrai au courant. Si tu es sur Stras pendant les vacances de Noël, on pourrait essayer de se voir, la au moins ils me fouteront la paix ! Bisous ma belle",False,False,False,True,False,False,True,"['Hello', '!', 'Je', 'te', 'souhaite', 'un', 'très', 'joyeux', 'anniversaire', '!', ""J'"", 'espère', 'que', 'tu', 'as', 'eu', 'une', 'belle', 'journée', 'avec', 'des', 'gens', 'sympas', '.', 'Je', 'ne', 'sais', 'toujours', 'pas', 'pour', 'samedi', ',', 'la', 'Fac', 'doit', ""s'"", 'imaginer', 'que', 'je', ""n'"", 'ai', 'pas', 'de', 'vie', 'personnelle', '.', 'Il', 'y', 'a', 'de', 'fortes', 'chances', 'pour', 'que', 'je', 'ne', 'sois', 'pas', 'dispo', 'mais', 'je', 'te', 'tiendrai', 'au', 'courant', '.', 'Si', 'tu', 'es', 'sur', 'Stras', 'pendant', 'les', 'vacances', 'de', 'Noël', ',', 'on', 'pourrait', 'essayer', 'de', 'se', 'voir', ',', 'la', 'au', 'moins', 'ils', 'me', 'fouteront', 'la', 'paix', '!', 'Bisous', 'ma', 'belle']"
5987,18469,"Ahahaha si tu cherches à vider les stocks, je peux me dévouer",False,True,False,False,False,False,True,"['Ahahaha', 'si', 'tu', 'cherches', 'à', 'vider', 'les', 'stocks', ',', 'je', 'peux', 'me', 'dévouer']"
5988,18470,Le brunch c'est que le samedi,False,False,False,True,False,False,True,"['Le', 'brunch', ""c'"", 'est', 'que', 'le', 'samedi']"
5989,18471,Hum et avril 2025 ne te semble pas une bonne date ?,False,True,False,False,False,False,True,"['Hum', 'et', 'avril', '2025', 'ne', 'te', 'semble', 'pas', 'une', 'bonne', 'date', '?']"
5990,18480,"Oui jimagine ! Bon on est encore pas à la nouvelle année mais on s'en approche lol Moi aussi ça va ! Je vois pas le temps passer, pas mal de taf. Ce soir j'ai pensé à toi, j'ai été courir",True,False,False,False,False,False,True,"['Oui', 'jimagine', '!', 'Bon', 'on', 'est', 'encore', 'pas', 'à', 'la', 'nouvelle', 'année', 'mais', 'on', ""s'"", 'en', 'approche', 'lol', 'Moi', 'aussi', 'ça', 'va', '!', 'Je', 'vois', 'pas', 'le', 'temps', 'passer', ',', 'pas', 'mal', 'de', 'taf', '.', 'Ce', 'soir', ""j'"", 'ai', 'pensé', 'à', 'toi', ',', ""j'"", 'ai', 'été', 'courir']"
5991,18482,A cause d'un mec vous etes trop compliqués,False,False,False,True,False,False,True,"['A', 'cause', ""d'"", 'un', 'mec', 'vous', 'etes', 'trop', 'compliqués']"
5992,18486,"J'ai télécharger un truc sur mon tel pr avoir un clavier en wifi mais c'est mal foutu, ça me met un clavier tactil sur l'écran au lieu d'utiliser mes touches...",False,False,False,False,True,False,True,"[""J'"", 'ai', 'télécharger', 'un', 'truc', 'sur', 'mon', 'tel', 'pr', 'avoir', 'un', 'clavier', 'en', 'wifi', 'mais', ""c'"", 'est', 'mal', 'foutu', ',', 'ça', 'me', 'met', 'un', 'clavier', 'tactil', 'sur', ""l'"", 'écran', 'au', 'lieu', ""d'"", 'utiliser', 'mes', 'touches', '...']"
5993,18490,Ouais... J'en peut plus là. Et [_forename_] est à lattes et son vélo a crevé. On a fait quoi de mal en fait...?,False,False,False,False,True,False,True,"['Ouais', '...', ""J'"", 'en', 'peut', 'plus', 'là', '.', 'Et', '[', '_forename_', ']', 'est', 'à', 'lattes', 'et', 'son', 'vélo', 'a', 'crevé', '.', 'On', 'a', 'fait', 'quoi', 'de', 'mal', 'en', 'fait', '...', '?']"
5994,18493,"Et quel autre clavier ?? Le clavier virtuel c'est une pote geek qui me l'a conseillé, et le tel en wifi je l'ai trouvé par hasard en cherchant une application parce que [_forename_] m'a dit que son ancien nokia faisait clavier si on le branchait. Dc non, je ne suis pas une vraie gross geek.. Mais j'en ai MARRE",False,False,False,False,True,False,True,"['Et', 'quel', 'autre', 'clavier', '??', 'Le', 'clavier', 'virtuel', ""c'"", 'est', 'une', 'pote', 'geek', 'qui', 'me', ""l'"", 'a', 'conseillé', ',', 'et', 'le', 'tel', 'en', 'wifi', 'je', ""l'"", 'ai', 'trouvé', 'par', 'hasard', 'en', 'cherchant', 'une', 'application', 'parce', 'que', '[', '_forename_', ']', ""m'"", 'a', 'dit', 'que', 'son', 'ancien', 'nokia', 'faisait', 'clavier', 'si', 'on', 'le', 'branchait', '.', 'Dc', 'non', ',', 'je', 'ne', 'suis', 'pas', 'une', 'vraie', 'gross', 'geek', '..', 'Mais', ""j'"", 'en', 'ai', 'MARRE']"
5995,18501,"Ok ça marche, à tte",False,True,False,False,False,False,True,"['Ok', 'ça', 'marche', ',', 'à', 'tte']"
5996,18504,Ben genre vous me débectez quoi,True,False,False,False,False,False,True,"['Ben', 'genre', 'vous', 'me', 'débectez', 'quoi']"
5997,18506,Ptdr! C'est beau cque tu dis,True,False,False,False,False,False,True,"['Ptdr', '!', ""C'"", 'est', 'beau', 'cque', 'tu', 'dis']"
5999,18511,Nan goutei jveu pa jei eu ma doz je prefer eimei et revei tu voi cke jveu dir prochain episod vendredi mdrrr,False,True,False,False,False,False,True,"['Nan', 'goutei', 'jveu', 'pa', 'jei', 'eu', 'ma', 'doz', 'je', 'prefer', 'eimei', 'et', 'revei', 'tu', 'voi', 'cke', 'jveu', 'dir', 'prochain', 'episod', 'vendredi', 'mdrrr']"
6001,18513,Coucou [_forename_] tu as bien dormi? Passe une bonne journée. Je t'envoie plein de bisous!,False,False,False,False,False,True,True,"['Coucou', '[', '_forename_', ']', 'tu', 'as', 'bien', 'dormi', '?', 'Passe', 'une', 'bonne', 'journée', '.', 'Je', ""t'"", 'envoie', 'plein', 'de', 'bisous', '!']"
6004,18523,On pari?! Toi nan moi oui!!! Tu t es tromper!,True,False,False,False,False,False,True,"['On', 'pari', '?', '!', 'Toi', 'nan', 'moi', 'oui', '!!!', 'Tu', 't', 'es', 'tromper', '!']"
6005,18524,Je suis pas mechante.... Juste un peu chiante,True,False,False,False,False,False,True,"['Je', 'suis', 'pas', 'mechante', '....', 'Juste', 'un', 'peu', 'chiante']"
6007,18533,mais j'en ai pas trop envie maintenant?!,False,True,False,False,False,False,True,"['mais', ""j'"", 'en', 'ai', 'pas', 'trop', 'envie', 'maintenant', '?', '!']"
6008,18534,Ouiiii,True,False,False,False,False,False,True,['Ouiiii']
6009,18551,Ok lol en effet il s'est planté,True,False,False,False,False,False,True,"['Ok', 'lol', 'en', 'effet', 'il', ""s'"", 'est', 'planté']"
6010,18554,Moi je veux robin et barney ensemble,False,False,False,False,True,False,True,"['Moi', 'je', 'veux', 'robin', 'et', 'barney', 'ensemble']"
6011,18556,Oui c vrai,True,False,False,False,False,False,True,"['Oui', 'c', 'vrai']"
6012,18558,Tu te laisse le suspense,True,False,False,False,False,False,True,"['Tu', 'te', 'laisse', 'le', 'suspense']"
6013,18559,Jui avc [_forename_] [_surname_] mn bo goss,False,False,False,False,False,True,True,"['Jui', 'avc', '[', '_forename_', ']', '[', '_surname_', ']', 'mn', 'bo', 'goss']"
6014,18560,Courage ma poulette ! C'est encore pas pret de de passer ... tu fais quoi de tes joirnées ?,False,False,False,False,False,True,True,"['Courage', 'ma', 'poulette', '!', ""C'"", 'est', 'encore', 'pas', 'pret', 'de', 'de', 'passer', '...', 'tu', 'fais', 'quoi', 'de', 'tes', 'joirnées', '?']"
6015,18566,Appel de poche j'ai raccroché pour ton crédit,True,False,False,False,False,False,True,"['Appel', 'de', 'poche', ""j'"", 'ai', 'raccroché', 'pour', 'ton', 'crédit']"
6019,18588,Je suis une inculte!!,False,False,False,True,False,False,True,"['Je', 'suis', 'une', 'inculte', '!!']"
6020,18589,C'est triste,False,False,False,True,False,False,True,"[""C'"", 'est', 'triste']"
6021,18590,Pourquoi dois-je attendre mardi?,True,False,False,False,False,False,True,"['Pourquoi', 'dois', '-', 'je', 'attendre', 'mardi', '?']"
6022,18593,A ok mdr ya de lamour dans lair !,False,False,False,False,False,True,True,"['A', 'ok', 'mdr', 'ya', 'de', 'lamour', 'dans', 'lair', '!']"
6024,18601,"Ben là bas c'est pas les méme prises dc adieu lisseur, portable, seche-cheveux.. j'avais zappéééé, j'suis deg",False,False,False,False,True,False,True,"['Ben', 'là', 'bas', ""c'"", 'est', 'pas', 'les', 'méme', 'prises', 'dc', 'adieu', 'lisseur', ',', 'portable', ',', 'seche', '-', 'cheveux', '..', ""j'"", 'avais', 'zappéééé', ',', ""j'"", 'suis', 'deg']"
6025,18602,Moi je comprend rien,False,False,False,True,False,False,True,"['Moi', 'je', 'comprend', 'rien']"
